Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.052540100694,40.4716611215019,42.0092599118241,43.5548859713744,45.1085393001533,46.6702198981598,48.2399277653945,49.8176629018572,51.4034253075485,52.9972149824675,54.5990319266146,56.2088761399902,57.8267476225935,59.4526463744249,61.0865723954845,62.7285256857725,64.3785062452883,66.0365140740322,67.7025491720041,69.3766115392046,71.0587011756328,72.7488180812891,74.4469622561735,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.4300345914201,93.8761330423262,93.3222314932321,92.7683299441379,92.214428395044,91.6605268459499,91.1066252968557,90.5527237477616,89.9988221986677,89.4449206495735,88.8910191004794,88.3371175513852,87.7832160022913,87.2293144531972,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.7194448527242,26.5527729375447,27.729148899979,28.9264019803803,30.1445321787491,31.383539495085,32.6434239293879,33.9241854816586,35.2258241518962,36.5483399401013,37.8917328462733,39.256002870413,40.6411500125196,42.0471742725936,43.4740756506347,44.9218541466431,46.3905097606189,47.8800424925617,49.3904523424722,50.9217393103495,52.4739033961944,54.0469446000062,55.6408629217857,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9905527942443,99.0406706656702,99.0907885370961,99.140906408522,99.1910242799479,99.2411421513739,99.2912600227998,99.3413778942257,99.3914957656516,99.4416136370775,99.4917315085034,99.5418493799294,99.5919672513553,99.6420851227812,99.6922029942071,99.742320865633,99.7924387370589,99.8425566084849,99.8926744799108,99.9427923513367,99.9929102227626,100,100,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.0313098329611,77.3116538461678,78.6018748731824,79.9019729140052,81.2119479686365,82.5318000370758,83.8615291193234,85.2011352153795,86.4858447518168,87.3390055229104,88.1921662940042,89.0453270650978,89.8984878361914,90.7516486072852,91.6048093783788,92.4579701494724,93.3111309205663,94.1642916916599,95.0174524627535,95.8706132338473,96.7237740049409,97.5769347760345,98.4300955471281,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.5462624122576,76.9060723874146,77.2844479070944,77.8103448502481,78.3423142990157,78.8850795923105,79.4702448020156,80.0880741929656,80.6681202004122,81.2248115989079,81.7802862249117,82.3352496473782,82.916051823015,83.4929286440675,84.0849965683267,84.684133235191,85.2898011521246,85.8943753188113,86.4906122282471,87.0880975492707,87.6444245138536,88.0283889140447,88.1039295513773,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.5352280798186,75.9089345205255,76.3021044361441,76.8514909258841,77.4093465398,77.9664257729871,78.553421345055,79.1689194567775,79.7448998679267,80.3019638147365,80.8781142519241,81.4709104686025,82.0909935442235,82.7041748021733,83.33141533882,83.9653287169666,84.6058488410699,85.2422446095896,85.8684901473296,86.4959226831646,87.086952599293,87.499574402093,87.5821187434182,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.458940228175,75.8311738807364,76.2228872499696,76.7718359723031,77.3294064995086,77.8861362818761,78.4729734919274,79.0885867650046,79.6642502385427,80.2209400737457,80.7969784300302,81.390081273743,82.0107064034886,82.6233199723118,83.2500799337267,83.8835408525332,84.5237434332734,85.1599728721788,85.7855580283467,86.4123832453592,87.0024588661415,87.4127446757213,87.4909911000004,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.5807084114595,71.0828898774445,71.9695840564177,72.8560329755323,73.7365945151341,74.6116920321403,75.4770838655562,76.3338738487282,77.18374787113,78.0247014993226,78.8620780905465,79.6956767451463,80.5257339476979,81.3547501639072,82.1741854593721,82.9883801281677,83.7896001544812,84.588070732937,85.3986536377026,86.1916509456321,86.9770250173391,87.8914537997974,88.8074213142048,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.1191788962392,73.7876290224763,74.4564109221221,75.1255245951771,75.7949700416409,76.4647472615137,77.1348562547957,77.8052970214865,78.4760695615865,79.1471738750953,79.8186099620133,80.49037782234,81.162477456076,81.8349088632207,82.5076720437747,83.1596067924467,83.8115415411188,84.463476289791,85.115411038463,85.7673457871353,86.4192805358073,87.0712152844796,87.7231500331516,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.3648174193011,29.7700866858656,31.1773249799582,32.5865323015789,33.9977086507278,35.4108540274048,36.8259684316103,38.2430518633435,39.6621043226049,41.0831258093944,42.506116323712,43.9310758655578,45.3580044349317,46.7869020318337,48.2177686562638,49.6506043082221,51.0854089877085,52.522182694723,53.9609254292657,55.4016371913364,56.8443179809354,58.2889677980624,59.7355866427176,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.8065822403043,94.0447252897916,94.2831681307707,94.5219107632414,94.7609531872037,95.0002954026579,95.2399374096037,95.4798792080411,95.7201207979703,95.9606621793912,96.2015033523037,96.442644316708,97.8971186598339,98.0295031018027,98.1618875437715,98.1618875437715,98.1618875437715,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6109910355983,33.7850081434355,35.2131604067422,36.6583817398002,38.1206721426089,39.6000316151692,41.0964601574806,42.6099577695434,44.1405244513569,45.688160202922,47.2528650242382,48.8346389153059,50.4334818761241,52.049393906694,53.6823750070151,55.3324251770875,56.999544416911,58.6837327264853,60.3849901058112,62.1033165548884,63.8387120737167,65.5911766622958,65.5911766622958,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.95818213290254,8.30945277000981,9.82191369406688,11.3794668317329,12.9821121830075,14.6298497478899,16.3226795263813,18.0606015184812,19.8436157241889,21.6717221435056,23.5449207764308,25.4632116229639,27.426594683106,29.4350699568565,31.4886374442148,33.5872971451822,35.7310490597581,37.9198931879418,40.1538295297346,42.4328580851358,44.7569788541447,46.5366255205322,48.3162721869198,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.6305330690449,41.1485215816976,42.6932971969437,44.2648599147833,45.8632097352164,47.488346658243,49.140270683863,50.8189818120764,52.5244800428833,54.256765376284,56.0158378122778,57.801697350865,59.6143439920457,61.4537777358201,63.3199985821877,65.2130065311488,67.1328015827034,69.0793837368513,71.0527529935931,73.0529093529281,75.0798528148565,77.1335833793785,77.1335833793785,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4031791451782,65.8025167121198,66.2016356104452,66.6005358401546,66.9992174012479,67.3976802937252,67.7959245175863,68.1939500728315,68.5917569594605,68.9893451774735,69.3867147268705,69.7838656076513,70.180797819816,70.5775113633648,70.9740062382974,71.370282444614,71.7663399823146,72.162178851399,72.5577990518674,72.972442170316,73.3870852887646,73.8017284072131,73.8017284072131,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.7192112333557,78.4057209544725,79.0895905988472,79.7708201664797,80.4494096573701,81.1253590715184,81.7986684089245,82.4693376695887,83.1373668535106,83.8027559606903,84.4655049911278,85.1256139448232,85.7830828217764,86.4379116219875,87.0901003454565,87.7396489921833,88.3865575621682,89.0308260554107,89.6724544719111,90.3114428116693,90.9477910746854,91.5814992609594,91.5814992609594,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.3666924170545,63.1055157374902,62.8448687304576,62.5847513959567,62.3251637339875,62.06610574455,61.8075774276441,61.5495787832699,61.2921098114275,61.0351705121166,60.7787608853375,60.5228809310901,60.2675306493743,60.0127100401903,59.7584191035379,59.5046578394172,59.2514262478282,59.1074466319594,59.1074466319594,59.1074466319594,59.1074466319594,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.1052332643469,27.9669193943401,28.8038001114141,29.6158754155686,30.4031453068035,31.1656097851194,31.903268850516,32.6161225029928,33.3041707425508,33.9674135691893,34.6058509829085,35.2194829837081,35.8083095715887,36.3723307465499,36.9115465085915,37.425956857714,37.9155617939173,38.3803613172012,38.8203554275655,39.2355441250107,39.6259274095367,39.9915052811432,40.8941686691261,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.6224405078062,32.8204626116968,34.1721594404552,35.5346801326949,36.9080246884159,38.2921931076183,39.6871853903018,41.0930015364667,42.5096415461128,43.9371054192399,45.3753931558487,46.8245047559386,48.28444021951,49.7551995465626,51.2367827370965,52.7291897911116,54.2324207086081,55.7464754895859,57.271354134045,58.8070566419853,60.3535830134069,61.9109332483099,63.4791073466941,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.9448945740301,95.9518593770227,95.9577193150667,95.9638517737281,95.9703170745236,96.2766953525268,96.5831764188039,96.8907989576468,97.1979913731207,97.5045860917143,97.8104508017082,98.1162309832299,98.4214781834506,98.7261199856525,99.0299006230266,99.3263251339523,99.6220367929066,99.8948400904839,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.9928087272198,97.9928087272198,97.9928087272198,97.9928087272198,97.9928087272198,97.9602544239507,97.9276732431397,97.8950651847868,97.8624302488921,97.8297684354555,97.797079744477,97.7643641759567,97.7316217298945,97.6988524062905,97.6660562051446,97.6332331264568,97.6003831702272,97.5675063364557,97.5346026251423,97.5016720362871,97.46871456989,97.435730225951,97.435730225951,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.5621117637603,94.7859225920671,95.0143540354161,95.2362597097285,95.4168425770847,95.5968935593592,95.7696849711283,95.9520063402592,96.1260042756439,96.3048898681727,96.4796360707774,96.6519977159248,96.8193523022484,96.9688834073852,97.1099678984958,97.2530621476321,97.3589178544774,97.579944786103,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2223912503031,70.2223912503031,70.2223912503031,70.2223912503031,70.2223912503031,70.599165541782,70.975939833261,71.35271412474,71.7294884162189,72.1062627076979,72.4830369991769,72.8598112906558,73.2365855821348,73.6133598736137,73.9901341650927,74.3669084565717,74.7436827480506,75.1204570395297,75.4972313310086,75.8740056224876,76.2507799139666,76.2507799139666,76.2507799139666,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.4999852721311,78.8761046870869,73.6422989777819,74.1271915234926,74.6064740312764,75.0648119290243,76.3745691854375,76.8221621853918,77.2956906556566,77.8751217859652,78.4571879789006,79.0296562249905,79.5933929052964,80.1537167877446,80.7242097803752,81.4158521919723,82.0989441711843,82.795046239054,83.4754527912577,83.9605085105897,85.3245196134787,85.8519065818773,86.323513680196,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.1485872001753,84.1158008857943,84.0690799906189,84.0150386495721,83.9597456154619,83.6627846347719,83.317232712098,82.97590262651,82.6184544360429,82.2481524343862,81.8661070663827,81.476889486613,81.0782284107476,80.7554450938626,80.4276104681492,80.0949020838034,79.7610723923632,79.4277034525705,79.0917401049522,79.1711877382704,79.2743382148083,79.4000675281751,79.5412023758137,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.8388278975754,83.134262902619,83.4262918717408,83.7182967184636,84.0102774427871,84.3022340447113,84.5941665242365,84.8860748813623,85.177959116089,85.4698192284164,85.7616552183445,86.0534670858736,86.3452548310033,86.6370184537339,86.9287579540652,87.2204733319973,87.5121645875303,87.803831720664,88.0954747313985,88.3870936197338,88.6786883856699,88.9702590292067,89.2618055503443,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.670255081462,98.7019909095807,98.7337267376993,98.765462565818,98.7971983939366,98.8289342220553,98.8606700501739,98.8924058782926,98.9241417064112,98.9558775345299,98.9876133626485,99.0193491907672,99.0510850188859,99.0828208470045,99.1145566751231,99.1462925032418,99.1780283313605,99.2097641594791,99.2414999875978,99.2732358157164,99.304971643835,99.3367074719537,99.3684433000724,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.3215447489664,77.8612208038224,78.4008968586785,78.883112070511,79.2336614959664,79.5816478919021,79.927071258318,80.2699315952142,80.6102289025907,80.9479631804477,81.2831344287847,81.6157426476021,81.9457878368997,82.2732699966775,82.5981891269357,82.9205452276743,83.4444502752117,83.9683553227491,84.4922603702865,85.0161654178239,85.5400704653612,86.0639755128988,86.0639755128988,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.9304315722582,23.9304315722582,23.9304315722582,23.9304315722582,23.9304315722581,25.131113796451,26.3317960206439,27.5324782448363,28.7331604690292,29.8748518614725,31.0118108683147,32.1440374895556,33.2715317251958,34.394293575235,35.5123230396732,36.62562011851,37.7341848117463,38.8380171193814,39.9371170414157,41.0314845778484,42.1211197286806,43.2934076392674,44.4656955498543,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.3895688425271,56.9142198177341,59.4097474825577,61.9028011369247,64.3933807808333,66.8814864142854,69.3671180372791,71.8502756498153,74.330959251895,76.8091688435163,79.2849044246802,81.7581659953875,84.2289535556365,86.6972671054279,89.1631066447628,91.6264721736394,94.0873636920584,96.545781200021,99.0017246975251,99.1112275316309,99.1112275316309,99.1112275316309,99.1112275316309,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.3748930954251,51.9202395473972,53.4680331922306,55.0182740299253,56.5709620604811,58.1260972838982,59.6836797001765,61.243709309316,62.8061861113172,64.3711101061792,65.9384812939024,67.5082996744868,69.0805652479325,70.6552780142394,72.2324379734075,73.8120451254368,75.3940994703274,76.9786010080792,78.5655497386922,80.1549456621664,81.7467887785023,83.341079087699,84.9378165897569,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.641637342238,80.214445835386,80.7855799220756,81.356690264568,81.9277768628633,82.4988397169619,83.0698788268633,83.6408941925677,84.2118858140752,84.7828536913858,85.3537978244993,85.9247182134157,86.4956148581354,87.0664877586578,87.6373369149833,88.208162327112,88.7789639950435,89.3497419187781,89.9204960983158,90.4912265336563,91.0619332247999,91.6326161717466,92.2032753744962,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.1530826274393,98.1530826274393,98.1530826274393,98.1530826274393,98.1530826274393,96.8241087564488,95.4951348854584,94.1661610144679,92.8371871434774,91.5082132724865,90.179239401496,88.8502655305056,87.5212916595151,86.1923177885246,84.8633439175342,83.5343700465432,82.2053961755528,82.2053961755528,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4923103513618,99.4178621271838,99.3434139030058,99.2689656788278,99.1945174546499,99.1200692304718,99.0456210062939,98.9711727821158,98.8967245579379,98.8222763337598,98.7478281095819,98.6733798854038,98.5989316612259,98.5244834370478,98.4500352128699,98.3755869886919,98.3011387645139,98.2266905403359,98.1522423161579,98.0777940919799,98.0033458678019,97.9288976436239,97.8544494194459,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.5965481450272,97.6229058984997,97.6493964131879,97.6818644340417,97.7073267117381,97.8457479230768,97.980755279535,98.1202394837756,98.346295305011,98.4979284369513,98.6451681237244,98.7929528885951,98.9409975711571,99.0909900807022,99.2338991751397,99.3796654980438,99.531323776314,99.6671706336279,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2131268731633,30.9968505146731,31.8991824176923,32.7901923324092,33.7138577276547,34.7118975324359,35.6971740261728,36.6755513216348,37.7023136937722,38.749413603724,39.7935606114268,40.8099573072304,41.8437463487742,42.8778784179813,43.9128127505985,44.9466918192243,45.9765108481393,47.0943760747209,48.1601891852285,49.2071529464392,50.227188644293,51.2343520145956,52.2357911125011,..
